"doc1","doc2","distance"
"2019Advance_ap","CMS-2017-0163-0404-0",0.167598530423813
"2019Advance_ap","CMS-2017-0163-0897-0",0.167081957405975
"2019Advance_ap","CMS-2017-0163-0760-1",0.166774060372159
"2019Advance_ap","CMS-2017-0163-0395-0",0.166113117695053
"2019Advance_ap","CMS-2017-0163-0061-0",0.165765523320755
"2019Advance_ap","CMS-2017-0163-0283-0",0.165466844541528
"2019Advance_ap","CMS-2017-0163-0794-0",0.16522651982486
"2019Advance_ap","CMS-2017-0163-1008-0",0.165210440520737
"2019Advance_ap","CMS-2017-0163-0798-0",0.165145287608019
"2019Advance_ap","CMS-2017-0163-0819-0",0.165019306035649
"2019Advance_ap","CMS-2017-0163-0103-0",0.16468544961958
"2019Advance_ap","CMS-2017-0163-0118-0",0.163860311042065
"2019Advance_ap","CMS-2017-0163-0935-1",0.163842014434456
"2019Advance_ap","CMS-2017-0163-0906-0",0.16368773298015
"2019Advance_ap","CMS-2017-0163-0271-0",0.163470041728384
"2019Advance_ap","CMS-2017-0163-0771-0",0.163023138062412
"2019Advance_ap","CMS-2017-0163-0280-0",0.162886060278419
"2019Advance_ap","CMS-2017-0163-1163-8",0.162882199734672
"2019Advance_ap","CMS-2017-0163-1021-0",0.162527375578105
"2019Advance_ap","CMS-2017-0163-0373-0",0.16251134332547
"2019Advance_ap","CMS-2017-0163-0199-0",0.162462034071496
"2019Advance_ap","CMS-2017-0163-1017-0",0.16231752536855
"2019Advance_ap","CMS-2017-0163-0360-0",0.162184984129332
"2019Advance_ap","CMS-2017-0163-0829-0",0.16198766958061
"2019Advance_ap","CMS-2017-0163-0997-0",0.16193976479812
"2019Advance_ap","CMS-2017-0163-0391-1",0.161721925245213
"2019Advance_ap","CMS-2017-0163-0658-0",0.161553002601045
"2019Advance_ap","CMS-2017-0163-0837-2",0.161522605722702
"2019Advance_ap","CMS-2017-0163-0252-0",0.161419058834903
"2019Advance_ap","CMS-2017-0163-1009-0",0.160792916054473
"2019Advance_ap","CMS-2017-0163-0235-1",0.160370667783788
"2019Advance_ap","CMS-2017-0163-0123-0",0.160021780691992
"2019Advance_ap","CMS-2017-0163-0860-0",0.159915946166022
"2019Advance_ap","CMS-2017-0163-0909-0",0.159210234390157
"2019Advance_ap","CMS-2017-0163-0548-0",0.159196679882734
"2019Advance_ap","CMS-2017-0163-0468-0",0.158892678800863
"2019Advance_ap","CMS-2017-0163-0495-0",0.158552489051132
"2019Advance_ap","CMS-2017-0163-0725-0",0.158237201064836
"2019Advance_ap","CMS-2017-0163-1052-0",0.158132591437159
"2019Advance_ap","CMS-2017-0163-0568-0",0.157755796302463
"2019Advance_ap","CMS-2017-0163-0424-0",0.15761314633983
"2019Advance_ap","CMS-2017-0163-0928-1",0.157557788457942
"2019Advance_ap","CMS-2017-0163-0284-0",0.156734394223429
"2019Advance_ap","CMS-2017-0163-0821-0",0.156566865126425
"2019Advance_ap","CMS-2017-0163-0778-0",0.156549058413344
"2019Advance_ap","CMS-2017-0163-0820-0",0.156524901461539
"2019Advance_ap","CMS-2017-0163-0012-0",0.156281481464128
"2019Advance_ap","CMS-2017-0163-0844-0",0.156257024763849
"2019Advance_ap","CMS-2017-0163-1016-0",0.156250786890485
"2019Advance_ap","CMS-2017-0163-0528-0",0.15606381005863
"2019Advance_ap","CMS-2017-0163-0931-1",0.155497253171994
"2019Advance_ap","CMS-2017-0163-0769-0",0.155126584383514
"2019Advance_ap","CMS-2017-0163-0524-0",0.155063681406353
"2019Advance_ap","CMS-2017-0163-0078-0",0.154742737298805
"2019Advance_ap","CMS-2017-0163-0124-0",0.154735026782598
"2019Advance_ap","CMS-2017-0163-1027-0",0.154695419524136
"2019Advance_ap","CMS-2017-0163-0093-0",0.154369082399965
"2019Advance_ap","CMS-2017-0163-0971-0",0.154184851197512
"2019Advance_ap","CMS-2017-0163-0091-0",0.154121792164466
"2019Advance_ap","CMS-2017-0163-0730-0",0.153985698611509
"2019Advance_ap","CMS-2017-0163-0083-0",0.153934851776581
"2019Advance_ap","CMS-2017-0163-0338-0",0.153558173176991
"2019Advance_ap","CMS-2017-0163-0864-0",0.153194127035176
"2019Advance_ap","CMS-2017-0163-0210-0",0.153012610711839
"2019Advance_ap","CMS-2017-0163-0142-0",0.152861550414391
"2019Advance_ap","CMS-2017-0163-0796-0",0.152617546824935
"2019Advance_ap","CMS-2017-0163-0938-1",0.152462391338195
"2019Advance_ap","CMS-2017-0163-0071-0",0.152240280721764
"2019Advance_ap","CMS-2017-0163-0479-0",0.152224543030899
"2019Advance_ap","CMS-2017-0163-0662-0",0.151660707680516
"2019Advance_ap","CMS-2017-0163-1019-0",0.151574692186622
"2019Advance_ap","CMS-2017-0163-0565-1",0.151514710909648
"2019Advance_ap","CMS-2017-0163-0115-0",0.151464574218115
"2019Advance_ap","CMS-2017-0163-0604-0",0.151162758727986
"2019Advance_ap","CMS-2017-0163-0724-0",0.15094868557873
"2019Advance_ap","CMS-2017-0163-0574-0",0.150765184425701
"2019Advance_ap","CMS-2017-0163-0497-0",0.150654561521353
"2019Advance_ap","CMS-2017-0163-0865-0",0.150576156852228
"2019Advance_ap","CMS-2017-0163-0216-0",0.150545798756088
"2019Advance_ap","CMS-2017-0163-0705-0",0.150420523733891
"2019Advance_ap","CMS-2017-0163-0707-0",0.150420523733891
"2019Advance_ap","CMS-2017-0163-0393-1",0.150407639985712
"2019Advance_ap","CMS-2017-0163-0671-0",0.150116113929064
"2019Advance_ap","CMS-2017-0163-0330-1",0.150095732518588
"2019Advance_ap","CMS-2017-0163-0714-0",0.149830185758898
"2019Advance_ap","CMS-2017-0163-0180-0",0.149542200273305
"2019Advance_ap","CMS-2017-0163-0132-0",0.149112089601655
"2019Advance_ap","CMS-2017-0163-0212-0",0.148866510778127
"2019Advance_ap","CMS-2017-0163-0800-0",0.148817957481562
"2019Advance_ap","CMS-2017-0163-0716-0",0.148793957657983
"2019Advance_ap","CMS-2017-0163-0750-0",0.148562957519023
"2019Advance_ap","CMS-2017-0163-0273-0",0.148403098956933
"2019Advance_ap","CMS-2017-0163-0774-0",0.148123222684151
"2019Advance_ap","CMS-2017-0163-0980-0",0.147753993958633
"2019Advance_ap","CMS-2017-0163-0518-0",0.147609590370301
"2019Advance_ap","CMS-2017-0163-0423-0",0.147359302577885
"2019Advance_ap","CMS-2017-0163-1144-1",0.146883727434114
"2019Advance_ap","CMS-2017-0163-0731-0",0.146590808740165
"2019Advance_ap","CMS-2017-0163-0786-0",0.146507849496756
"2019Advance_ap","CMS-2017-0163-0825-0",0.146349278592047
"2019Advance_ap","CMS-2017-0163-0314-0",0.146322828647401
"2019Advance_ap","CMS-2017-0163-0194-0",0.146279373268648
"2019Advance_ap","CMS-2017-0163-0536-0",0.146148224650209
"2019Advance_ap","CMS-2017-0163-0630-1",0.146035805033753
"2019Advance_ap","CMS-2017-0163-1090-0",0.145700675835531
"2019Advance_ap","CMS-2017-0163-0410-0",0.145078825183476
"2019Advance_ap","CMS-2017-0163-0757-0",0.144846030126502
"2019Advance_ap","CMS-2017-0163-0719-0",0.144008912503177
"2019Advance_ap","CMS-2017-0163-0019-0",0.143752601690709
"2019Advance_ap","CMS-2017-0163-0328-1",0.143614314532931
"2019Advance_ap","CMS-2017-0163-0600-1",0.143614314532931
"2019Advance_ap","CMS-2017-0163-0082-0",0.143473374791617
"2019Advance_ap","CMS-2017-0163-0642-0",0.143442439861383
"2019Advance_ap","CMS-2017-0163-0550-0",0.143298037602497
"2019Advance_ap","CMS-2017-0163-0158-0",0.143279467028955
"2019Advance_ap","CMS-2017-0163-0875-1",0.143139408758028
"2019Advance_ap","CMS-2017-0163-0915-0",0.142960690933454
"2019Advance_ap","CMS-2017-0163-0457-0",0.142402933374701
"2019Advance_ap","CMS-2017-0163-0116-0",0.142295036205851
"2019Advance_ap","CMS-2017-0163-0882-0",0.14227122793148
"2019Advance_ap","CMS-2017-0163-1014-0",0.141917450276549
"2019Advance_ap","CMS-2017-0163-0896-0",0.141500180787651
"2019Advance_ap","CMS-2017-0163-0487-0",0.141447271591387
"2019Advance_ap","CMS-2017-0163-0795-0",0.141400906234099
"2019Advance_ap","CMS-2017-0163-1178-0",0.141290835930995
"2019Advance_ap","CMS-2017-0163-0697-0",0.141269908241429
"2019Advance_ap","CMS-2017-0163-0833-1",0.141204765405279
"2019Advance_ap","CMS-2017-0163-0039-0",0.141013220729517
"2019Advance_ap","CMS-2017-0163-0339-0",0.141005871089177
"2019Advance_ap","CMS-2017-0163-0037-0",0.140698690155017
"2019Advance_ap","CMS-2017-0163-0979-0",0.140639702055724
"2019Advance_ap","CMS-2017-0163-0542-0",0.140456247148454
"2019Advance_ap","CMS-2017-0163-0781-0",0.140354075855849
"2019Advance_ap","CMS-2017-0163-0482-0",0.140067039923153
"2019Advance_ap","CMS-2017-0163-0498-0",0.140002148916197
"2019Advance_ap","CMS-2017-0163-1071-0",0.139924735932795
"2019Advance_ap","CMS-2017-0163-0285-0",0.139719126983453
"2019Advance_ap","CMS-2017-0163-0372-0",0.13968653727756
"2019Advance_ap","CMS-2017-0163-0493-0",0.139640023800412
"2019Advance_ap","CMS-2017-0163-0238-0",0.139595079684923
"2019Advance_ap","CMS-2017-0163-0988-0",0.13944594974882
"2019Advance_ap","CMS-2017-0163-0239-0",0.139389252325465
"2019Advance_ap","CMS-2017-0163-1058-1",0.138699387842742
"2019Advance_ap","CMS-2017-0163-0809-0",0.138693103708051
"2019Advance_ap","CMS-2017-0163-0930-1",0.138578784514895
"2019Advance_ap","CMS-2017-0163-0720-0",0.138510113247142
"2019Advance_ap","CMS-2017-0163-0334-0",0.138446701548864
"2019Advance_ap","CMS-2017-0163-0092-0",0.138139166263473
"2019Advance_ap","CMS-2017-0163-1040-0",0.138074650288435
"2019Advance_ap","CMS-2017-0163-0845-0",0.138028411568267
"2019Advance_ap","CMS-2017-0163-0471-0",0.138010463738939
"2019Advance_ap","CMS-2017-0163-0812-0",0.137927928743303
"2019Advance_ap","CMS-2017-0163-0455-0",0.13788731482979
"2019Advance_ap","CMS-2017-0163-0885-0",0.13777895664373
"2019Advance_ap","CMS-2017-0163-0447-0",0.137722402347206
"2019Advance_ap","CMS-2017-0163-0014-0",0.137530758404524
"2019Advance_ap","CMS-2017-0163-1023-0",0.137491307328021
"2019Advance_ap","CMS-2017-0163-0830-0",0.137430164593798
"2019Advance_ap","CMS-2017-0163-0647-0",0.137381804246557
"2019Advance_ap","CMS-2017-0163-0655-0",0.13731837840305
"2019Advance_ap","CMS-2017-0163-0918-0",0.137161975600708
"2019Advance_ap","CMS-2017-0163-0144-0",0.13686389550104
"2019Advance_ap","CMS-2017-0163-1040-2",0.136840524827079
"2019Advance_ap","CMS-2017-0163-1180-0",0.136824676952278
"2019Advance_ap","CMS-2017-0163-0169-0",0.13679389063994
"2019Advance_ap","CMS-2017-0163-0956-0",0.136456583497082
"2019Advance_ap","CMS-2017-0163-0990-0",0.136085545586336
"2019Advance_ap","CMS-2017-0163-0693-0",0.13567466851858
"2019Advance_ap","CMS-2017-0163-0657-0",0.135379701688722
"2019Advance_ap","CMS-2017-0163-0289-0",0.135350156356805
"2019Advance_ap","CMS-2017-0163-1044-0",0.135337858844598
"2019Advance_ap","CMS-2017-0163-0348-0",0.135301545152329
"2019Advance_ap","CMS-2017-0163-0699-0",0.135269515554375
"2019Advance_ap","CMS-2017-0163-0090-0",0.13526596012128
"2019Advance_ap","CMS-2017-0163-0824-0",0.135177826009368
"2019Advance_ap","CMS-2017-0163-0894-0",0.13453386971432
"2019Advance_ap","CMS-2017-0163-0233-0",0.134360263408457
"2019Advance_ap","CMS-2017-0163-0438-0",0.13432824253513
"2019Advance_ap","CMS-2017-0163-0868-0",0.134055220053262
"2019Advance_ap","CMS-2017-0163-0369-0",0.134029975463318
"2019Advance_ap","CMS-2017-0163-0688-0",0.133957267651256
"2019Advance_ap","CMS-2017-0163-0281-0",0.13387861921802
"2019Advance_ap","CMS-2017-0163-0953-0",0.133863557458938
"2019Advance_ap","CMS-2017-0163-0200-0",0.13348540666123
"2019Advance_ap","CMS-2017-0163-0069-0",0.133475697333629
"2019Advance_ap","CMS-2017-0163-0871-0",0.133321857531332
"2019Advance_ap","CMS-2017-0163-0589-0",0.132791165711963
"2019Advance_ap","CMS-2017-0163-0486-0",0.132452110697634
"2019Advance_ap","CMS-2017-0163-0950-0",0.132427174988248
"2019Advance_ap","CMS-2017-0163-0631-0",0.132243138810977
"2019Advance_ap","CMS-2017-0163-0002-0",0.132140449234008
"2019Advance_ap","CMS-2017-0163-0024-0",0.132034861660315
"2019Advance_ap","CMS-2017-0163-0333-0",0.131995069664356
"2019Advance_ap","CMS-2017-0163-0451-0",0.131916934048486
"2019Advance_ap","CMS-2017-0163-0449-0",0.131573796362181
"2019Advance_ap","CMS-2017-0163-0881-0",0.131300658383413
"2019Advance_ap","CMS-2017-0163-0847-0",0.130785670627676
"2019Advance_ap","CMS-2017-0163-0058-0",0.130766854421489
"2019Advance_ap","CMS-2017-0163-0045-0",0.130665740797286
"2019Advance_ap","CMS-2017-0163-0936-1",0.130497685259652
"2019Advance_ap","CMS-2017-0163-1000-0",0.130414623225761
"2019Advance_ap","CMS-2017-0163-0553-0",0.130305421067139
"2019Advance_ap","CMS-2017-0163-0961-0",0.130002727025938
"2019Advance_ap","CMS-2017-0163-0531-0",0.130002520441664
"2019Advance_ap","CMS-2017-0163-0982-0",0.129964210750005
"2019Advance_ap","CMS-2017-0163-0249-0",0.129876997061154
"2019Advance_ap","CMS-2017-0163-1015-0",0.129810968953081
"2019Advance_ap","CMS-2017-0163-0026-0",0.129789962224082
"2019Advance_ap","CMS-2017-0163-0749-0",0.129610374074943
"2019Advance_ap","CMS-2017-0163-0407-0",0.129568354323651
"2019Advance_ap","CMS-2017-0163-0268-0",0.129459877980092
"2019Advance_ap","CMS-2017-0163-0551-0",0.129404622697967
"2019Advance_ap","CMS-2017-0163-0182-0",0.128791283454728
"2019Advance_ap","CMS-2017-0163-0094-0",0.128556139562399
"2019Advance_ap","CMS-2017-0163-0556-0",0.128448975706236
"2019Advance_ap","CMS-2017-0163-0312-0",0.12837595286514
"2019Advance_ap","CMS-2017-0163-0173-0",0.128310808198769
"2019Advance_ap","CMS-2017-0163-0964-0",0.128298840897931
"2019Advance_ap","CMS-2017-0163-0099-0",0.127882411095335
"2019Advance_ap","CMS-2017-0163-0948-0",0.127871144709355
"2019Advance_ap","CMS-2017-0163-0995-0",0.127806734514711
"2019Advance_ap","CMS-2017-0163-1043-0",0.127733671140702
"2019Advance_ap","CMS-2017-0163-0492-0",0.127531536001075
"2019Advance_ap","CMS-2017-0163-1163-11",0.127251284922948
"2019Advance_ap","CMS-2017-0163-0278-0",0.127213765261936
"2019Advance_ap","CMS-2017-0163-0228-0",0.127142167068374
"2019Advance_ap","CMS-2017-0163-0060-0",0.126932380552564
"2019Advance_ap","CMS-2017-0163-0772-0",0.126821323525073
"2019Advance_ap","CMS-2017-0163-0983-0",0.1267867189752
"2019Advance_ap","CMS-2017-0163-0464-0",0.126727514003896
"2019Advance_ap","CMS-2017-0163-0167-0",0.126727415929217
"2019Advance_ap","CMS-2017-0163-0399-0",0.126430183119905
"2019Advance_ap","CMS-2017-0163-1105-0",0.126425523049503
"2019Advance_ap","CMS-2017-0163-0873-0",0.126307537853385
"2019Advance_ap","CMS-2017-0163-0632-0",0.126247057034332
"2019Advance_ap","CMS-2017-0163-0028-0",0.1261544124466
"2019Advance_ap","CMS-2017-0163-0253-0",0.125964953580952
"2019Advance_ap","CMS-2017-0163-0384-0",0.125832902595086
"2019Advance_ap","CMS-2017-0163-0949-0",0.125690510090041
"2019Advance_ap","CMS-2017-0163-0111-0",0.125563669274404
"2019Advance_ap","CMS-2017-0163-0367-0",0.125530880449552
"2019Advance_ap","CMS-2017-0163-0359-1",0.125309758178845
"2019Advance_ap","CMS-2017-0163-1006-0",0.125206510146083
"2019Advance_ap","CMS-2017-0163-1080-1",0.125118122881457
"2019Advance_ap","CMS-2017-0163-0354-0",0.124734930199734
"2019Advance_ap","CMS-2017-0163-0129-0",0.124683243756924
"2019Advance_ap","CMS-2017-0163-0287-0",0.124504897132365
"2019Advance_ap","CMS-2017-0163-0580-0",0.124083399630513
"2019Advance_ap","CMS-2017-0163-0761-0",0.123752531218396
"2019Advance_ap","CMS-2017-0163-0619-0",0.123741960289161
"2019Advance_ap","CMS-2017-0163-0109-0",0.123386903240906
"2019Advance_ap","CMS-2017-0163-0783-0",0.123282969871625
"2019Advance_ap","CMS-2017-0163-0220-0",0.122858902416315
"2019Advance_ap","CMS-2017-0163-0563-0",0.122489221415575
"2019Advance_ap","CMS-2017-0163-1022-0",0.122485754648916
"2019Advance_ap","CMS-2017-0163-0292-0",0.122212186500862
"2019Advance_ap","CMS-2017-0163-0700-0",0.122150647050301
"2019Advance_ap","CMS-2017-0163-0051-0",0.122042317988221
"2019Advance_ap","CMS-2017-0163-0880-1",0.122023487761694
"2019Advance_ap","CMS-2017-0163-0832-0",0.121933726216004
"2019Advance_ap","CMS-2017-0163-0175-0",0.121840014470064
"2019Advance_ap","CMS-2017-0163-1095-1",0.121664259876271
"2019Advance_ap","CMS-2017-0163-0754-0",0.121554149390255
"2019Advance_ap","CMS-2017-0163-0072-0",0.121530714695418
"2019Advance_ap","CMS-2017-0163-0797-0",0.120696715557655
"2019Advance_ap","CMS-2017-0163-0691-0",0.120668405971326
"2019Advance_ap","CMS-2017-0163-0562-0",0.12043663900487
"2019Advance_ap","CMS-2017-0163-0590-0",0.120299332724418
"2019Advance_ap","CMS-2017-0163-0270-0",0.120126923812925
"2019Advance_ap","CMS-2017-0163-0620-0",0.119974959346817
"2019Advance_ap","CMS-2017-0163-0874-0",0.119942376017297
"2019Advance_ap","CMS-2017-0163-0759-0",0.119939005816238
"2019Advance_ap","CMS-2017-0163-0803-0",0.119932640674181
"2019Advance_ap","CMS-2017-0163-0207-0",0.119886458825681
"2019Advance_ap","CMS-2017-0163-1042-0",0.119646545785145
"2019Advance_ap","CMS-2017-0163-0607-0",0.119458767801456
"2019Advance_ap","CMS-2017-0163-0095-0",0.119355928513724
"2019Advance_ap","CMS-2017-0163-0643-0",0.119293501688217
"2019Advance_ap","CMS-2017-0163-0137-0",0.11921624354006
"2019Advance_ap","CMS-2017-0163-0567-0",0.119208625445466
"2019Advance_ap","CMS-2017-0163-0926-1",0.119122317360975
"2019Advance_ap","CMS-2017-0163-1189-4",0.119086927031507
"2019Advance_ap","CMS-2017-0163-0611-0",0.118990706663297
"2019Advance_ap","CMS-2017-0163-0392-0",0.118656280610119
"2019Advance_ap","CMS-2017-0163-0520-0",0.118561930205349
"2019Advance_ap","CMS-2017-0163-0822-0",0.118461293197797
"2019Advance_ap","CMS-2017-0163-0044-0",0.11823701736824
"2019Advance_ap","CMS-2017-0163-0993-0",0.118098395328026
"2019Advance_ap","CMS-2017-0163-0089-0",0.11789362866572
"2019Advance_ap","CMS-2017-0163-0444-0",0.117788247804117
"2019Advance_ap","CMS-2017-0163-0753-0",0.117539073431978
"2019Advance_ap","CMS-2017-0163-0240-0",0.117360969431238
"2019Advance_ap","CMS-2017-0163-0442-0",0.117346763011154
"2019Advance_ap","CMS-2017-0163-0102-0",0.117163795747607
"2019Advance_ap","CMS-2017-0163-0143-0",0.117149889158449
"2019Advance_ap","CMS-2017-0163-0133-0",0.11714985280606
"2019Advance_ap","CMS-2017-0163-0570-0",0.116785662127586
"2019Advance_ap","CMS-2017-0163-0224-0",0.116747921130237
"2019Advance_ap","CMS-2017-0163-0638-0",0.11665593954989
"2019Advance_ap","CMS-2017-0163-0876-0",0.116583697042521
"2019Advance_ap","CMS-2017-0163-0810-0",0.116583285573731
"2019Advance_ap","CMS-2017-0163-0016-0",0.116536322118013
"2019Advance_ap","CMS-2017-0163-0496-0",0.116494465294192
"2019Advance_ap","CMS-2017-0163-0555-0",0.116493836835728
"2019Advance_ap","CMS-2017-0163-0711-0",0.11644933485517
"2019Advance_ap","CMS-2017-0163-0075-0",0.116296739853857
"2019Advance_ap","CMS-2017-0163-0325-0",0.116253574590816
"2019Advance_ap","CMS-2017-0163-0329-0",0.116159925338224
"2019Advance_ap","CMS-2017-0163-0817-0",0.116099978181855
"2019Advance_ap","CMS-2017-0163-0420-0",0.115790334018709
"2019Advance_ap","CMS-2017-0163-0989-0",0.115490960787209
"2019Advance_ap","CMS-2017-0163-0841-0",0.115485847257268
"2019Advance_ap","CMS-2017-0163-0242-0",0.115245972246321
"2019Advance_ap","CMS-2017-0163-0165-0",0.115195171236153
"2019Advance_ap","CMS-2017-0163-0843-0",0.115120570262901
"2019Advance_ap","CMS-2017-0163-0728-0",0.114892351963319
"2019Advance_ap","CMS-2017-0163-0999-0",0.114777263842898
"2019Advance_ap","CMS-2017-0163-0779-0",0.114692317311894
"2019Advance_ap","CMS-2017-0163-0453-0",0.114519326300071
"2019Advance_ap","CMS-2017-0163-0476-0",0.114327905599015
"2019Advance_ap","CMS-2017-0163-1047-0",0.114202467488892
"2019Advance_ap","CMS-2017-0163-0282-0",0.113921304057144
"2019Advance_ap","CMS-2017-0163-0549-0",0.113792579304926
"2019Advance_ap","CMS-2017-0163-0349-0",0.113764809596574
"2019Advance_ap","CMS-2017-0163-0663-0",0.113457436784051
"2019Advance_ap","CMS-2017-0163-1066-0",0.113430014826754
"2019Advance_ap","CMS-2017-0163-0615-0",0.113427364879214
"2019Advance_ap","CMS-2017-0163-0025-0",0.113405114027734
"2019Advance_ap","CMS-2017-0163-0767-0",0.113292326743951
"2019Advance_ap","CMS-2017-0163-0146-0",0.113224563146224
"2019Advance_ap","CMS-2017-0163-0624-0",0.113212951221251
"2019Advance_ap","CMS-2017-0163-1020-0",0.112897055116974
"2019Advance_ap","CMS-2017-0163-0480-0",0.112576780188371
"2019Advance_ap","CMS-2017-0163-0636-0",0.112567015710647
"2019Advance_ap","CMS-2017-0163-0191-0",0.112414671079145
"2019Advance_ap","CMS-2017-0163-0068-0",0.112387350510839
"2019Advance_ap","CMS-2017-0163-0515-0",0.112297491091356
"2019Advance_ap","CMS-2017-0163-0140-0",0.112244525899728
"2019Advance_ap","CMS-2017-0163-0837-0",0.112112298020941
"2019Advance_ap","CMS-2017-0163-0084-0",0.112034188013405
"2019Advance_ap","CMS-2017-0163-0163-0",0.11186999221038
"2019Advance_ap","CMS-2017-0163-1045-0",0.111650767802409
"2019Advance_ap","CMS-2017-0163-1137-0",0.111605887960978
"2019Advance_ap","CMS-2017-0163-0641-0",0.111578353683524
"2019Advance_ap","CMS-2017-0163-0788-0",0.111408009756261
"2019Advance_ap","CMS-2017-0163-0577-0",0.111284603318479
"2019Advance_ap","CMS-2017-0163-1003-0",0.111196732600059
"2019Advance_ap","CMS-2017-0163-0554-0",0.111112923608206
"2019Advance_ap","CMS-2017-0163-0184-0",0.111066571902283
"2019Advance_ap","CMS-2017-0163-0328-0",0.111053374300201
"2019Advance_ap","CMS-2017-0163-0162-0",0.110893372473986
"2019Advance_ap","CMS-2017-0163-0219-0",0.110646928605495
"2019Advance_ap","CMS-2017-0163-0856-0",0.110422045503749
"2019Advance_ap","CMS-2017-0163-0313-0",0.110159594727624
"2019Advance_ap","CMS-2017-0163-0081-0",0.109937183445373
"2019Advance_ap","CMS-2017-0163-0713-0",0.109733596858721
"2019Advance_ap","CMS-2017-0163-0018-0",0.109167713717865
"2019Advance_ap","CMS-2017-0163-0414-0",0.109103577145572
"2019Advance_ap","CMS-2017-0163-0491-0",0.108851167108651
"2019Advance_ap","CMS-2017-0163-1053-0",0.108829651470089
"2019Advance_ap","CMS-2017-0163-0622-0",0.10871477600828
"2019Advance_ap","CMS-2017-0163-0508-0",0.108652008603248
"2019Advance_ap","CMS-2017-0163-0473-0",0.108512487273827
"2019Advance_ap","CMS-2017-0163-0645-0",0.108512487273827
"2019Advance_ap","CMS-2017-0163-0735-0",0.108499554327054
"2019Advance_ap","CMS-2017-0163-0361-0",0.10828937014935
"2019Advance_ap","CMS-2017-0163-0347-0",0.10816402044632
"2019Advance_ap","CMS-2017-0163-0878-0",0.108089546399561
"2019Advance_ap","CMS-2017-0163-0782-0",0.108059968607035
"2019Advance_ap","CMS-2017-0163-0352-0",0.108018751244944
"2019Advance_ap","CMS-2017-0163-0153-0",0.107713771081031
"2019Advance_ap","CMS-2017-0163-0504-0",0.107622532512478
"2019Advance_ap","CMS-2017-0163-0477-0",0.107597617318048
"2019Advance_ap","CMS-2017-0163-0969-0",0.107554083336127
"2019Advance_ap","CMS-2017-0163-0494-0",0.107344344744212
"2019Advance_ap","CMS-2017-0163-0076-0",0.107058783214581
"2019Advance_ap","CMS-2017-0163-0041-0",0.106941683278751
"2019Advance_ap","CMS-2017-0163-0386-0",0.106834723389592
"2019Advance_ap","CMS-2017-0163-0042-0",0.106764873949155
"2019Advance_ap","CMS-2017-0163-0762-0",0.106609824404836
"2019Advance_ap","CMS-2017-0163-0130-0",0.106514585629603
"2019Advance_ap","CMS-2017-0163-0388-0",0.10637271032467
"2019Advance_ap","CMS-2017-0163-0665-0",0.106196953163467
"2019Advance_ap","CMS-2017-0163-1002-0",0.106134176476959
"2019Advance_ap","CMS-2017-0163-0608-0",0.105916301113617
"2019Advance_ap","CMS-2017-0163-0185-0",0.105912780046772
"2019Advance_ap","CMS-2017-0163-0872-0",0.105854384560835
"2019Advance_ap","CMS-2017-0163-0569-0",0.105799139123552
"2019Advance_ap","CMS-2017-0163-0436-0",0.105726816994538
"2019Advance_ap","CMS-2017-0163-0748-0",0.105725603098114
"2019Advance_ap","CMS-2017-0163-0128-0",0.105353829874964
"2019Advance_ap","CMS-2017-0163-0387-0",0.104771861396856
"2019Advance_ap","CMS-2017-0163-0203-0",0.104749368185287
"2019Advance_ap","CMS-2017-0163-0914-0",0.104491231400255
"2019Advance_ap","CMS-2017-0163-0816-0",0.104455578524665
"2019Advance_ap","CMS-2017-0163-0652-0",0.104344706262043
"2019Advance_ap","CMS-2017-0163-0892-0",0.104052374518349
"2019Advance_ap","CMS-2017-0163-0079-0",0.104025838879968
"2019Advance_ap","CMS-2017-0163-0488-0",0.103968390857492
"2019Advance_ap","CMS-2017-0163-0056-0",0.10369124045139
"2019Advance_ap","CMS-2017-0163-0623-0",0.103289493177052
"2019Advance_ap","CMS-2017-0163-0275-0",0.102978211189579
"2019Advance_ap","CMS-2017-0163-0126-0",0.102792513528557
"2019Advance_ap","CMS-2017-0163-0389-0",0.102716142964975
"2019Advance_ap","CMS-2017-0163-1046-0",0.102712499777276
"2019Advance_ap","CMS-2017-0163-0215-0",0.102630712596701
"2019Advance_ap","CMS-2017-0163-0170-0",0.102537684154092
"2019Advance_ap","CMS-2017-0163-0763-0",0.102432447508456
"2019Advance_ap","CMS-2017-0163-0030-0",0.102386415217633
"2019Advance_ap","CMS-2017-0163-0597-0",0.102351343380916
"2019Advance_ap","CMS-2017-0163-0358-0",0.102344317617912
"2019Advance_ap","CMS-2017-0163-0377-0",0.102115312917155
"2019Advance_ap","CMS-2017-0163-0198-0",0.102035910182655
"2019Advance_ap","CMS-2017-0163-0336-0",0.10167627884252
"2019Advance_ap","CMS-2017-0163-0668-0",0.101515579705397
"2019Advance_ap","CMS-2017-0163-0637-0",0.101480756967591
"2019Advance_ap","CMS-2017-0163-0639-0",0.10136604368644
"2019Advance_ap","CMS-2017-0163-0951-0",0.101133764440891
"2019Advance_ap","CMS-2017-0163-1198-2",0.101123723351654
"2019Advance_ap","CMS-2017-0163-0526-0",0.101051982683222
"2019Advance_ap","CMS-2017-0163-0944-0",0.100814054385765
"2019Advance_ap","CMS-2017-0163-0694-0",0.10069804193857
"2019Advance_ap","CMS-2017-0163-0214-0",0.100654374487388
