"Document.ID","Section A.  MA Benchmark  Quality Bonus Payments and Rebate","Section A.  MA Growth Percentage","Section A.  Update of the RxHCC Model","Section B.  Calculation of Fee for Service Cost","Section B.  Encounter Data as a Diagnosis Source for 2019","Section B.  FFS Growth Percentage","Section C.  IME Phase Out","Section C.  Part D Risk Sharing","Section D.  ESRD Rates","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019","Section D.  Retiree Drug Subsidy Amounts","Section E.  Clinical Trials","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020","Section G.  MA Employer Group Waiver Plans","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount","Section H.  CMS HCC Risk Adjustment Model for CY 2019","Section H.  Enhanced Medication Therapy Management (MTM) Model","Section I Annual Calendar","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness","Section I Enforcement Actions for Provider Directories","Section I Incomplete and Inaccurate Bid Submissions","Section I Innovations in Health Plan Design","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)","Section I Plan Corrections","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice","Section I Star Ratings   Categorical Adjustment Index","Section I Star Ratings   Disaster Implications","Section I Star Ratings   Display Measures","Section I Star Ratings   Future","Section I Star Ratings   General","Section I Star Ratings   Integrity and Completeness","Section I Star Ratings   Measure Changes","Section I Validation Audits","Section I.  ESRD Risk Adjustment Model for CY 2019","Section II Cost Plan Competition Requirements","Section II Cost Plan Transition to MA under MACRA","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)","Section II Employer Group Waiver Plans","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)","Section II Health Related Supplemental Benefits","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs","Section II Maximum Out of Pocket (MOOP) Limits","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)","Section II Medicare Advantage (MA) Segmented Service Area Options","Section II Medicare Advantage (MA) Uniformity Flexibility","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification","Section II Outpatient Observation Services","Section II Overview of CY 2019 Benefits and Bid Review","Section II Part C Cost Sharing Standards","Section II Part C Optional Supplemental Benefits","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits","Section II Plans with Low Enrollment","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)","Section II Special Needs Plan (SNP) Legislative Sunset Provision","Section II Special Needs Plan (SNP) Specific Networks Research and Development","Section II Tiered Cost Sharing of Medical Benefits","Section II Total Beneficiary Cost (TBC)","Section II Transparency   Timeliness with Prior Authorization Processes","Section III Benefit Review","Section III Coordination of Benefits (COB) User Fee","Section III CY 2019 Formulary Submission Window","Section III Expanding the Part D OTC Program","Section III Improving Access to Part D Vaccines","Section III Improving Drug Utilization Review Controls in Medicare Part D","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs","Section III Low Enrollment Plans (Stand alone PDPs only)","Section III Medication Therapy Management (MTM) Annual Cost Threshold","Section III Part D Benefit Parameters for Non Defined Standard Plans","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments","Section III Specialty Tiers","Section III Tier Composition","Section III Timely Updates to LIS Status Based on Best Available Evidence","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs","Section IV   Medicare Medicaid Plans","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs","Section K.  Medicare Advantage Coding Pattern Adjustment","Section L.  Normalization Factors","Section M.  Medical Loss Ratio Credibility Adjustment","Section N.  Encounter Data as a Diagnosis Source for 2019","Section O.  Quality Payment Program","Section RS Advanced Notice Part I Risk Model"
"CMS-2017-0163-0929-1-1",0,0,0,0,0,0,0,0,0,0,0.27903467913165,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0365769582730653,0.0402538491143837,0,0,0,0,0,0,0,0,0.0566762542411038,0.0691175386377713,0.00165597016750898,0,0,0,0,0,0,0.15279442536623,0.0912337366002314,0.026860301491222,0,0.15279442536623,0.149553376617488,0.15279442536623,0.0689108122204295,0,0.103754260533074,0,0,0,0.0780922041928832,0,0,0,0,0,0,0,0,0,0,0,0.107150640522315,0.0689108122204294,0.0780922041928832,0.27903467913165,0,0,0,0,0,0.0402433698853829,0,0,0,0,0,0,0,0
"CMS-2017-0163-0930-1-1",0.1267100243297,0,0,0,0,0,0.0481372978106933,0,0.0480789995327364,0.0731145427135397,0.607073773531817,0,0,0,0,0,0,0,0,0.266181847860936,0,0,0,0,0,0,0,0,0.029714529291173,0,0.151291539911883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119185620565856,0,0.132900559474325,0,0,0,0.335961823601507,0,0,0,0,0,0.175306749050663,0,0.00103361377015635,0,0,0,0.120201243318577,0.119185620565856,0.335961823601507,0.607073773531816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-0931-1-1",0,0,0,0,0,0,0.0772989288449092,0,0.0772324216562142,0.114811477792378,0,0,0,0,0,0,0,0,0,0,0,0.10282920194033,0.156866435638269,0,0,0.0986892956031342,0,0,0,0,0.0581715004579056,0,0,0,0.0125469266756217,0.0520295597195196,0.00138488676018304,0,0,0,0,0,0,0.102074743263391,0,0.132456207064144,0,0.102074743263391,0.240266885933565,0.102074743263391,0.122918749543606,0.347919446104809,0,0.270948962272493,0.156866435638269,0,0,0,0,0,0,0,0,0,0.00121199447488613,0,0,0,0.127010549645152,0.122918749543606,0,0,0,0,0,0,0,0.0986751203914712,0,0,0,0,0,0,0,0
"CMS-2017-0163-0932-0-1",0,0,0,0.030040599273235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137415606073794,0,0,0,0,0.136506030289106,0,0,0.0243425461167938,0.0051255518703556,0,0.0712850810526389,0,0,0,0,0,0.00419420081301394,0,0,0,0.0707749627099484,0,0,0,0,0,0,0,0,0,0,0,0.191280456650544,0,0.0562044197247931,0,0,0,0,0,0,0,0,0,0.462294744158073,0,0.191280456650544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106626939324452
"CMS-2017-0163-0933-1-1",0.0281810426036595,0,0,0.0263993220274334,0,0,0,0,0,0,0.237373158103617,0,0,0.216366758863357,0,0,0.0227479161886557,0,0,0.0912522783078606,0,0,0.206657303865867,0,0,0,0,0,0.171785294375676,0,0.02691228172653,0.229859088986012,0,0,0,0,0.00143148542692036,0,0,0,0,0,0.356782616196503,0,0.036211111766863,0.0239944394462949,0,0,0.202272697701589,0,0,0,0.0614265767723854,0.0649301856533169,0.206657303865867,0,0,0,0,0,0,0,0,0.0481736202305975,0,0,0,0,0.0424100972944544,0,0,0.237373158103617,0,0,0,0,0,0,0.105230248072871,0,0,0,0,0,0,0
"CMS-2017-0163-0933-1-2",0.00497068599033388,0.0036773841327656,0.00965695738154453,0.00419436444116229,0.00679585062384311,0.0036773841327656,0.0101866731535565,0.0109238198632174,0.00864293144724704,0.503236617483808,0.0113477384586604,0.0136426922406843,0.00807181703025886,0.0115396213539316,0.0092662950498642,0.00697958739992942,0.00620576830836248,0.00601836058534964,0.00433770385111547,0.0106591977675677,0.0117799385861454,0.00455072404021868,0.00639664439906301,0.00613754012988857,0.620875222558308,0.0031552828513677,0.007298382371559,0.00710936978186843,0.00370322661344968,0.00327382878809097,0.00386762758995698,0.00505468290728086,0.00388150737146416,0.00373302767333907,0.0040365100226662,0.00286164247466671,0.00585446483828281,0.00621182070569739,0.0062118207056974,0.00667266238697837,0.00532347423296393,0.00927454514343838,0.0108700363625537,0.00341033281608572,0.00401973770083269,0.0132128249600332,0.00398095180416046,0.00341033281608573,0.00958159137289484,0.00341033281608572,0.00539008446173888,0.0150197163313491,0.00323267767128701,0.00982967015977013,0.00639664439906301,0.0096157957279158,0.00941173513219529,0.00856651599921464,0.00454775400224434,0.00732782105266456,0.00740910576406256,0.0103511662250553,0.00630693557272101,0.00454775400224442,0.0250209142756049,0.00389164016038545,0.00430760535225839,0.00453778150221899,0.00417839919779957,0.00539008446173887,0.0094117351321953,0.0113477384586604,0.00787267182949748,0.00298738115262877,0.00756015615950435,0.00961579572791582,0.00514595931234747,0.00285317343364009,0.00730493402578177,0.00732782105266456,0.00485547486168715,0.00434506202938683,0.0101362115352362,0.00433770385111548,0.0066662242204269,0.00710493678810177
"CMS-2017-0163-0934-1-1",0,0,0,0,0,0,0,0,0,0,0.310622908377395,0,0,0.132911180286338,0,0,0,0.0609747538891457,0,0.16890706175908,0,0.1057859103029,0.132102974014008,0,0,0,0,0,0,0,0.153701612906068,0,0.00329341581429355,0,0,0.0126846429379139,0.00114753726761376,0,0,0,0,0,0,0,0,0.083620403211414,0.00675848183614401,0,0.118389201467355,0,0.242514027840048,0,0.0667665713606008,0,0.132102974014008,0,0,0,0,0.0311815475989184,0,0,0,0,0,0,0.0506578991110073,0.0946375498245971,0.0564401568524885,0.242514027840048,0,0.310622908377395,0,0,0.165376345874556,0,0,0,0.0501846230167216,0.0311815475989184,0,0,0,0,0,0
"CMS-2017-0163-0934-1-2",0.0206647927736648,0.0152625308288963,0.0400800146049229,0.0174373662231728,0.0282053426866155,0.0152625308288963,0.0423683915319888,0.0454343307194581,0.035947663974401,0.0269467057213557,0.0470973936392398,0.0566223172219952,0.0335572246087571,0.0479740390821857,0.0384586186164448,0.0290164632297634,0.025799440226775,0.0249784658488293,0.0180031066551871,0.0443138257835319,0.0488911871434906,0.0189459350438729,0.0266049111721803,0.0255157930255176,0.0188730975717145,0.0131175589028574,0.0302910389356623,0.0295692772236172,0.0153955431322099,0.0136282556366545,0.016100114243924,0.0210415740350366,0.0161367154627629,0.0155194360371832,0.0167811129710118,0.0119138167827065,0.0243389550092448,0.02582460205292,0.0258246020529199,0.0277404739997011,0.0221314506838832,0.0384928596157457,0.0452106344861803,0.0141778863260897,0.0167113848578908,0.0549301022604834,0.0165224511353003,0.0141778863260897,0.0398517365450762,0.0141778863260897,0.022437779646556,0.0624419498858165,0.0134393148774848,0.0408652039738849,0.0266049111721803,0.0399091782210163,0.0391277092388555,0.0356138525467717,0.0188748939886491,0.0304132205630677,0.0308021137425005,0.0430332363425269,0.0262200261494249,0.0188748939886491,0.104020251836163,0.0162000734872062,0.0179081463058121,0.0188650650187674,0.0173937906058947,0.022437779646556,0.0391277092388555,0.0470973936392398,0.0326745567407241,0.0124195357693232,0.0313774988660013,0.0399091782210163,0.0213934621937823,0.0118615897017342,0.0303690372237601,0.0304132205630677,0.0201520515915472,0.0180336458696546,0.0420691000611909,0.0180031066551871,0.027713708402782,0.0295375822736789
"CMS-2017-0163-0935-1-1",0,0,0,0,0,0,0.0872441560675205,0,0.0871611490783415,0,0.478811781399743,0,0,0,0,0,0,0,0,0,0,0,0.198300887701041,0,0.146680979060322,0.088865985190714,0,0,0,0,0,0,0,0,0,0.055483366354619,0,0,0,0,0,0,0,0,0.19566835909547,0,0,0,0.177811711327659,0,0.193399080118625,0,0,0,0.198300887701041,0,0,0,0,0.0859728511783139,0,0,0,0,0.00149461008743998,0,0.164173484681033,0.0711377787735339,0.107829723354199,0.193399080118625,0,0.478811781399743,0,0,0,0,0,0.088848351701148,0,0.0859728511783138,0,0,0,0,0,0
"CMS-2017-0163-0936-1-1",0,0,0,0,0,0,0.0672612613965423,0,0.0672238350598253,0.0715232864483805,0,0,0,0.401647570640293,0,0,0,0.0512896305914998,0.0970885199587337,0.228987948750263,0,0.0351775630278347,0,0,0.185075013860085,0,0,0,0,0,0.036822237792056,0.14865007644566,0,0,0,0.0142707740096024,0.00118828691222183,0,0,0,0,0,0,0,0.0799228820978186,0.0189320868752989,0.00571733829211044,0,0,0,0.0848993151042297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294304870135918,0.0187523079449219,0.0848993151042297,0,0,0,0,0.139022681407827,0,0,0,0,0,0,0,0,0.0970885199587337,0,0.0367525052469009
"CMS-2017-0163-0936-1-2",0,0,0.00106318372022257,0,0,0,0.00109612049324962,0.00117543997300621,0,0,0.3441131074243,0.00150199361115755,0,0.0012477845690974,0.00102017371047141,0,0,0,0,0.420987622682156,0.00129691355518926,0,0,0,0.0851167843321488,0,0,0,0,0,0,0.131469484696962,0,0,0,0,0,0,0,0,0,0.00102108200537531,0.00116965268638298,0,0,0.00142870884526025,0,0,0.00103101164663424,0,0.210871902874813,0.00162408884101681,0,0.508931488627128,0,0.00105865202371546,0.00101769525239969,0,0,0,0,0.00111927636892413,0,0,0.00270552297863463,0,0.231591474862393,0.0770259815485453,0,0.210871902874813,0.00101769525239969,0.3441131074243,0,0,0,0.00105865202371549,0,0,0.0183406591852213,0,0,0,0.00111594725576719,0,0,0
"CMS-2017-0163-0937-1-1",0,0,0,0.10531103441816,0,0,0,0,0,0,0.456417316857688,0,0,0,0,0,0,0,0,0,0,0,0.203044040196718,0,0,0,0,0,0,0,0,0.0436214373894586,0,0,0.090162324901235,0,0.00181474347878125,0,0,0,0,0,0,0,0.117652733353616,0.0301809691109987,0,0,0.181947430736454,0,0,0,0.097662876781686,0,0.203044040196718,0,0,0,0,0,0,0,0,0,0,0,0.159686088967134,0,0.152627545055346,0,0,0.456417316857688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103694892170743
"CMS-2017-0163-0938-1-1",0,0,0,0,0,0,0,0,0,0,0.0924607185312842,0,0,0,0,0,0,0,0,0.127416636717638,0,0.142807822251765,0.181944569090361,0,0.113248202728715,0,0,0,0,0,0,0.0976308030283763,0.0048135007978684,0,0.129300357519237,0.0564305352542617,0,0,0,0,0,0,0,0,0,0.0921872740111993,0,0,0.163072273523436,0,0.174273179449029,0,0.117081413760215,0,0.181944569090361,0,0,0,0,0.046361139742703,0,0,0,0,0,0.0391227571187018,0,0.0328022416155128,0.0818772514106098,0.174273179449029,0,0.0924607185312842,0,0,0,0,0,0,0,0.046361139742703,0,0,0,0,0,0
"CMS-2017-0163-0939-1-1",0,0,0,0,0,0,0.0549347922808616,0,0.0548961780286833,0,0.297873172428242,0,0,0,0,0,0,0,0.0431336157606593,0.345929533355134,0,0,0.184300627382744,0,0,0.0869753665811634,0,0,0,0.061086903212386,0.0457017404840457,0.08907380953363,0.00570707673990557,0,0,0.0507735263745351,0,0,0,0,0,0,0.320184689156121,0.0378931671358739,0,0,0,0.0378931671358739,0.217456155230501,0.0378931671358739,0.147597620639409,0,0,0.08940928635603,0.184300627382744,0,0,0,0,0,0,0,0,0,0,0,0.0666789530036868,0,0.0255684535635669,0.147597620639409,0,0.297873172428242,0,0,0,0,0,0.0869670103270955,0,0,0,0,0,0.0431336157606593,0,0
"CMS-2017-0163-0940-1-1",0,0,0,0,0,0,0,0,0,0,0.0843543954066852,0,0,0,0,0,0.033535667030825,0.0335445716831286,0,0,0.110262810216366,0.0444926524091688,0.125593716551444,0,0,0.0568399738313165,0,0,0,0,0.0746829785274031,0.157766962454158,0,0,0,0.0505870827434855,0.00234343226091421,0,0,0,0,0,0,0.117388144969263,0,0.123429220750063,0,0.117388144969263,0.227223125877726,0.117388144969263,0,0,0.0456407246581932,0,0.125593716551444,0,0,0.0572187680289276,0.0327859337207457,0,0,0,0,0,0,0,0.110276085559582,0,0.0809126789734539,0,0,0.0843543954066852,0,0,0,0,0,0.0568286283427841,0,0,0,0,0,0,0,0
"CMS-2017-0163-0941-1-1",0,0.0128225513879869,0,0.0678906767074102,0,0.0128225513879869,0.0535429393785323,0.0646487885323575,0.0535341102335219,0,0.0705700263308913,0,0,0,0,0,0,0,0,0,0,0,0,0.10661791457893,0.0588541191708414,0,0,0,0,0.0525876865908865,0,0.0743487004034396,0.00872789704802537,0.0205016360352387,0.00354483631296282,0,0,0,0,0,0.00314482797300601,0.0384994746957853,0,0.0252192626850815,0,0,0,0.0252192626850815,0.0247034415851617,0.0252192626850815,0.101555168353357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161490819988525,0,0,0.45814205025715,0.101555168353357,0,0.0705700263308913,0,0,0,0,0,0,0,0,0,0.0622477121868232,0,0,0,0.0626359824514728
"CMS-2017-0163-0941-1-2",0.0549713995671271,0,0,0.0292171827001631,0,0,0,0,0,0.0191801813813152,0,0,0,0,0,0,0,0,0,0,0,0,0.250863056159817,0,0.0560567892518589,0,0,0,0.100413409589358,0,0,0.0377761550951657,0,0,0.0537236590363207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224711091677331,0,0.0905570156089627,0,0,0,0.250863056159817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480500915859238,0.0905570156089627,0,0,0,0.0290630155697818,0,0,0,0,0,0,0,0,0,0,0,0.101984926743572
"CMS-2017-0163-0942-1-1",0,0,0.176895250025553,0,0,0,0.0368835697087208,0,0.0368721375023942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02019183405581,0,0,0,0.0684887200236574,0,0.0765939141923929,0.00787545421045705,0,0.418865772398105,0.0143073241259396,0,0,0,0,0,0.0682840103237407,0,0,0.0529944932513791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103796583362349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201888201767338,0,0,0,0,0,0,0,0.226114733704845
"CMS-2017-0163-0942-1-2",0,0,0,0,0,0,0.143432077441675,0,0.143430438677166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051551839729814,0,0.0188949614652197,0.103625975993972,0.0432771111229325,0.0687691277955226,0,0,0.517713663323772,0,0.0234699479999586,0,0,0,0,0.0821160873499599,0,0,0,0.0285573304554428,0,0,0,0,0,0.00613908251060813,0,0,0,0,0,0,0,0.0202435948380799,0.0261324917830187,0.103668324471799,0,0,0,0,0.0495102938217852,0,0,0,0,0,0,0,0,0,0,0,0.0137328903670327,0.0202435948380799,0,0,0.0242108754658847,0,0,0
"CMS-2017-0163-0942-1-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855722020971633,0,0.0230864650747368,0,0,0,0.287613386916404,0.0443363974771556,0.0530786553625309,0.0482302829270233,0.0684665706354721,0.245767763527955,0.0324333788030257,0.0947852286615492,0.0343872568743233,0,0,0,0,0.0441223546129188,0,0,0.121072441298229,0,0,0,0.0766650339398656,0,0.0180342006404506,0,0,0,0.0855722020971633,0,0.041301225352632,0,0,0,0,0,0,0,0,0,0.00972489566045332,0,0.017038827356978,0.0180342006404506,0.041301225352632,0,0.0418704727243849,0,0,0,0,0,0,0,0,0,0,0,0,0.01625345676175
"CMS-2017-0163-0942-1-4",0,0.0496481354209461,0,0,0,0.0496481354209461,0,0,0,0,0,0,0,0,0,0,0.0267540675528868,0,0,0,0,0.442610375754288,0.0270741602586555,0,0,0,0,0,0.0493423437711069,0,0,0.199148897076499,0,0,0.0137436445537788,0.0633466440224135,0,0,0,0,0,0,0,0,0,0,0,0,0.0243280348855354,0,0.161651885961418,0,0,0,0.0270741602586555,0.19226485601984,0,0,0,0,0,0,0,0,0,0,0,0,0.0154962451149439,0.161651885961418,0,0,0,0,0,0.19226485601984,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-0943-0-1",0,0,0,0,0,0,0,0,0,0.0774538982342719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991404510048174,0,0,0,0,0,0.0388248739109686,0,0,0,0,0,0,0,0,0.136742013854089,0,0,0,0.136742013854089,0.133998632503861,0.136742013854089,0.0557545333345242,0,0,0,0,0,0,0,0,0,0,0.0582608438006531,0.155371221511921,0,0.00142173177905503,0.0702121242880935,0,0,0.50929439070253,0.0557545333345242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-0944-0-1",0.0379897439394269,0,0,0.0676015626309067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269568851302829,0,0,0,0,0,0,0,0,0,0,0,0,0.0366889566116009,0.0386568102583968,0,0.0333529010412814,0,0.0152397331313752,0,0,0,0,0,0,0,0,0,0,0.00306598419512593,0,0,0,0,0,0,0,0,0,0,0,0,0.0369642257890393,0,0,0,0.0237246027795659,0,0,0,0,0.705145547078624,0,0,0,0,0.0617411273459284,0.0729063084516886,0,0,0,0,0.0369642257890393,0,0.0212795692200624,0,0,0,0.0187071112917891
"CMS-2017-0163-0945-0-1",0,0,0.00111083672832539,0,0,0,0.00114652817172156,0.00122949534427905,0,0,0.00130532673649333,0.00156931453825741,0,0.00130485344256664,0.00106589896488105,0,0,0,0,0.00120529872475158,0.00135504257934432,0,0,0,0,0,0,0,0,0,0.121570328548427,0,0,0,0,0,0,0,0,0,0,0.00106684797051407,0.00122344191567136,0,0,0.260118593241933,0,0,0.00107842514168744,0,0,0.00169836842650461,0,0.00111149911716133,0,0.00110610191643354,0.00106424072429262,0,0,0,0,0.00117046777091532,0,0,0.00282926320780522,0,0,0.0821346386816061,0.400851060731322,0,0.00106424072429263,0.00130532673649334,0,0,0,0.00110610191643356,0,0,0.118372772739984,0,0,0,0.00116596518080676,0,0,0
"CMS-2017-0163-0946-0-1",0.00111133969476526,0,0.00217560690930071,0,0.00153103084001021,0,0.00227284936456898,0.00243732145524972,0.00192840988925124,0.00143859269062973,0.00255652139904621,0.00307354939320932,0.0018046866553335,0.00258001396550162,0.00208759495745846,0.00156048733428522,0.00138747783927831,0.00135587083538051,0,0.00238316997221055,0.00265389136211097,0.00101078990902691,0.00142721857652887,0.00137222346932072,0.00101498344185449,0,0.0016442457481098,0.0015862417835173,0,0,0,0.00112333785506712,0,0,0,0,0.00130893385320323,0.00138883102662909,0.0013888310266291,0.00149186542759626,0.00119021564441158,0.00208945361333443,0.00242532128665047,0,0,0.0029541067141688,0,0,0.00213784358594444,0,0.00119787650955473,0.00335808920450859,0,0.00219770523751559,0.00142721857652889,0.00216633363879796,0.00210426385198451,0.00191529082591061,0.00102455925175669,0.00165087796108156,0.00165651850757199,0.00231430066903996,0.00141009668844946,0.00102455925175678,0.00559414440740569,0,0,0.00101455145615601,0.988493655956395,0.00119787650955472,0.00210426385198452,0.00255652139904621,0.00177362688372666,0,0.00170322052031033,0.00216633363879797,0.00115052708269639,0,0.0016332279219165,0.00165087796108157,0.00109388539678246,0,0.00228357762998292,0,0.00149042599045136,0.00158851279215189
"CMS-2017-0163-0947-0-1",0,0,0,0.0203262628190004,0,0,0.0633206879894732,0.0868581901007432,0.0633160948293591,0.00962487864491077,0,0,0,0,0,0,0.0194423045627685,0,0,0,0,0,0.054778016140926,0,0,0,0,0,0,0.0440938284437269,0.0328140066613723,0.0662622459349905,0,0.0149117241101238,0.00926003345979463,0.00835618933223467,0.0654967614209703,0,0,0,0,0,0,0.0487746415217569,0.0112224008919898,0,0,0.0487746415217569,0.0967281716163566,0.0487746415217569,0,0,0,0,0.054778016140926,0,0.0238145192428951,0.0264367097023044,0,0,0,0,0,0,0,0,0.0216126687011394,0,0.557293323205617,0,0.0238145192428951,0,0,0,0,0,0,0,0,0,0.0134239815169012,0,0,0,0,0.0382315080955469
"CMS-2017-0163-0948-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136438138631165,0.071814660760692,0,0,0.152685996593478,0.0975590533181778,0.0119341139445869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150122425077784,0,0,0.00135524128099221,0,0.176500828622811,0,0.336234385986942,0,0,0,0,0,0,0,0,0.0717986307466359,0,0,0,0,0,0,0,0.109890337805333
"CMS-2017-0163-0949-0-1",0,0,0,0.120530877204916,0,0,0,0,0,0,0.112224646833415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117582115132969,0,0.00862059695247013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166360357570867,0,0.126274448423909,0,0.365438603334923,0,0,0.112224646833415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10525991017469
"CMS-2017-0163-0950-0-1",0,0,0,0,0,0,0.0689732744638583,0,0.0689516671295968,0,0,0,0,0,0,0,0,0,0.0204983229180446,0,0,0,0.0823877566781277,0,0,0,0,0,0.0234669259692555,0.0122878905439725,0.0160317030046266,0.035275247331467,0,0,0,0.058606013181592,0,0,0,0,0,0.019793563363631,0,0.0437227066692828,0,0,0,0.0437227066692828,0.116521696309998,0.0437227066692828,0,0,0,0,0.0823877566781278,0,0.0389363557252641,0,0,0,0,0,0,0,0,0,0,0,0.611450672119347,0,0.0389363557252641,0,0,0.0131401182935135,0,0,0,0,0,0,0,0.0333561869512695,0,0.0204983229180446,0,0.031018053043489
"CMS-2017-0163-0951-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548596911668712,0.0358127271021531,0,0,0,0,0,0,0,0.025975803710434,0.223154923789485,0,0,0,0.0314567540319462,0,0,0,0,0,0.0272850900224615,0,0,0,0,0,0,0.0321367699225923,0,0,0,0,0,0.0358127271021531,0,0,0,0,0.0883793350090541,0,0,0,0,0,0,0.111638142452434,0,0.32888954142694,0,0,0,0,0,0,0,0,0,0,0.0883793350090541,0,0,0,0,0.0517070758873689,0.176586018227567
"CMS-2017-0163-0952-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627465125250281,0,0.0353954371051608,0.0647728311368393,0,0,0.0662980378508361,0.0206426806386363,0,0,0,0,0,0,0,0,0,0.201959422183366,0,0,0,0,0,0,0,0,0,0,0,0.0576370535493792,0.0291974386006214,0.27403933362204,0,0.0254392235012049,0,0,0.00103361377015648,0,0.134231183010388,0,0.332478006743364,0,0,0,0,0,0,0,0,0,0,0.27403933362204,0,0,0,0,0.0688133055196889,0
"CMS-2017-0163-0953-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135633288890143,0,0.0333940484878016,0.0759679116667876,0,0,0.0439479203803488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366217561560426,0,0.38720309252404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134861831963719
"CMS-2017-0163-0954-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315701720395206,0,0.0379280993057991,0,0,0,0.0331146462957737,0,0,0,0,0,0,0.0118249958850596,0,0,0,0,0,0,0,0.0674881022832124,0,0,0,0.0674881022832124,0.0942417893171072,0.0674881022832124,0.123393561005255,0,0.0308004158693697,0,0.0315701720395206,0,0,0,0,0,0,0,0.126332815017013,0,0,0,0.0963280814217052,0.0436784270646664,0.47951141887793,0.123393561005255,0,0,0,0,0,0,0,0,0.114544360848033,0,0,0,0,0,0,0
